,client_id,Variation,Control,Test
1077,6911162,Control,True,False
1078,5379396,Test,False,True
1079,2035117,Control,True,False
1080,2379374,Test,False,True
1081,6362594,Control,True,False
1082,749827,Test,False,True
1083,8462755,Control,True,False
1084,766467,Control,True,False
1085,7829434,Control,True,False
1086,4374006,Test,False,True
1087,5586955,Test,False,True
1088,5364422,Test,False,True
1089,4374056,Test,False,True
1090,9817774,Test,False,True
1091,4040468,Test,False,True
1092,5651761,Test,False,True
1093,1003061,Control,True,False
1094,4516267,Control,True,False
1095,71476,Control,True,False
1096,5599391,Control,True,False
1097,2615082,Test,False,True
1098,8466565,Test,False,True
1099,2471812,Test,False,True
1100,864721,Control,True,False
1101,5766460,Test,False,True
1102,6379996,Test,False,True
1103,3391330,Test,False,True
1104,5449569,Test,False,True
1105,3028832,Test,False,True
1106,3703213,Test,False,True
1107,1555813,Test,False,True
1108,2095170,Test,False,True
1109,837625,Control,True,False
1110,1735341,Control,True,False
1111,3216999,Control,True,False
1112,5721401,Test,False,True
1113,9542949,Control,True,False
1114,9894399,Control,True,False
1115,5242744,Test,False,True
1116,5566976,Test,False,True
1117,934442,Control,True,False
1118,4363111,Control,True,False
1119,9340301,Control,True,False
1120,9967085,Control,True,False
1121,6251290,Test,False,True
1122,9573768,Control,True,False
1123,160938,Control,True,False
1124,5525291,Test,False,True
1125,2674649,Control,True,False
1126,3399215,Control,True,False
1127,6804613,Control,True,False
1128,928670,Test,False,True
1129,9960929,Test,False,True
1130,7858061,Test,False,True
1131,7471769,Control,True,False
1132,65845,Control,True,False
1133,1732360,Control,True,False
1134,6591984,Control,True,False
1135,4133463,Test,False,True
1136,2541876,Test,False,True
1137,1483517,Test,False,True
1138,2044842,Control,True,False
1139,707815,Test,False,True
1140,5457890,Control,True,False
1141,6455115,Control,True,False
1142,180404,Control,True,False
1143,7263999,Test,False,True
1144,2622312,Control,True,False
1145,8962467,Control,True,False
1146,2190311,Test,False,True
1147,3806081,Test,False,True
1148,6061376,Control,True,False
1149,3570669,Control,True,False
1150,7477624,Control,True,False
1151,6282795,Control,True,False
1152,6324067,Control,True,False
1153,5432649,Control,True,False
1154,331379,Control,True,False
1155,2062763,Test,False,True
1156,1163409,Test,False,True
1157,2553718,Test,False,True
1158,2759297,Test,False,True
1159,9173795,Test,False,True
1160,9077478,Test,False,True
1161,287756,Control,True,False
1162,9076007,Test,False,True
1163,3495059,Control,True,False
1164,1949154,Control,True,False
1165,4219577,Control,True,False
1166,7688646,Control,True,False
1167,2741439,Test,False,True
1168,1227035,Test,False,True
1169,8728382,Control,True,False
1170,463029,Test,False,True
1171,7463451,Control,True,False
1172,7069926,Test,False,True
1173,7543252,Control,True,False
1174,9382892,Test,False,True
1175,6191302,Control,True,False
1176,5617039,Test,False,True
1177,1565127,Test,False,True
1178,3531620,Control,True,False
1179,7283635,Control,True,False
1180,8911405,Test,False,True
1181,9777919,Test,False,True
1182,2857152,Test,False,True
1183,8608071,Test,False,True
1184,9154283,Test,False,True
1185,7680107,Control,True,False
1186,2133839,Control,True,False
1187,1585267,Test,False,True
1188,3016724,Control,True,False
1189,161491,Control,True,False
1190,6106468,Control,True,False
1191,8182943,Test,False,True
1192,3239523,Control,True,False
1193,8538655,Test,False,True
1194,5322608,Control,True,False
1195,9128593,Control,True,False
1196,5823616,Test,False,True
1197,4706669,Control,True,False
1198,6431498,Control,True,False
1199,5841499,Control,True,False
1200,3703282,Control,True,False
1201,3571495,Control,True,False
1202,451443,Control,True,False
1203,6637378,Test,False,True
1204,8463084,Control,True,False
1205,3836344,Control,True,False
1206,4258976,Test,False,True
1207,3669611,Control,True,False
1208,8939444,Control,True,False
1209,5644756,Control,True,False
1210,3923657,Test,False,True
1211,4305565,Control,True,False
1212,5089039,Control,True,False
1213,8965532,Control,True,False
1214,943003,Test,False,True
1215,2357486,Test,False,True
1216,9398963,Test,False,True
1217,1731028,Test,False,True
1218,8753196,Control,True,False
1219,6407208,Control,True,False
1220,2304952,Test,False,True
1221,9788829,Test,False,True
1222,2567360,Test,False,True
1223,4935415,Test,False,True
1224,2796936,Control,True,False
1225,4087981,Control,True,False
1226,1324064,Control,True,False
1227,2649386,Test,False,True
1228,2854435,Test,False,True
1229,637858,Control,True,False
1230,6121098,Test,False,True
1231,1322426,Test,False,True
1232,7336361,Test,False,True
1233,4623083,Test,False,True
1234,5617888,Test,False,True
1235,9638466,Control,True,False
1236,1527623,Control,True,False
1237,7758621,Test,False,True
1238,9603341,Control,True,False
1239,3418762,Control,True,False
1240,6240775,Test,False,True
1241,7564737,Test,False,True
1242,9128690,Test,False,True
1243,2195243,Test,False,True
1244,4147935,Test,False,True
1245,3062998,Test,False,True
1246,487462,Test,False,True
1247,2353193,Control,True,False
1248,5588396,Test,False,True
1249,4917803,Control,True,False
1250,5490654,Test,False,True
1251,6742624,Control,True,False
1252,1758566,Control,True,False
1253,9322805,Test,False,True
1254,2159101,Test,False,True
1255,9716117,Control,True,False
1256,1663358,Test,False,True
1257,9416337,Control,True,False
1258,8201398,Control,True,False
1259,5916407,Test,False,True
1260,3678111,Test,False,True
1261,3960380,Test,False,True
1262,5715241,Control,True,False
1263,6388327,Control,True,False
1264,5249171,Test,False,True
1265,8696157,Control,True,False
1266,5871224,Test,False,True
1267,4744245,Control,True,False
1268,2430937,Test,False,True
1269,780112,Test,False,True
1270,809082,Test,False,True
1271,9612831,Control,True,False
1272,1865475,Test,False,True
1273,597792,Test,False,True
1274,233601,Control,True,False
1275,1288151,Test,False,True
1276,8482662,Control,True,False
1277,174806,Control,True,False
1278,8620393,Test,False,True
1279,5919352,Control,True,False
1280,7397258,Control,True,False
1281,1311965,Control,True,False
1282,37408,Control,True,False
1283,8806276,Test,False,True
1284,269636,Control,True,False
1285,7379864,Test,False,True
1286,5472730,Control,True,False
1287,9646248,Test,False,True
1288,2825830,Control,True,False
1289,6595818,Test,False,True
1290,9740561,Control,True,False
1291,9778121,Test,False,True
1292,8089534,Test,False,True
1293,1269483,Test,False,True
1294,6828613,Test,False,True
1295,6724757,Test,False,True
1296,7024149,Control,True,False
1297,6183060,Test,False,True
1298,6379127,Control,True,False
1299,7602354,Control,True,False
1300,345640,Test,False,True
1301,5180590,Test,False,True
1302,866133,Test,False,True
1303,1953574,Test,False,True
1304,7817761,Test,False,True
1305,3133001,Test,False,True
1306,2162418,Test,False,True
1307,4038383,Test,False,True
1308,6019257,Control,True,False
1309,3751021,Test,False,True
1310,9750016,Control,True,False
1311,979164,Test,False,True
1312,5810734,Test,False,True
1313,1756663,Control,True,False
1314,6267076,Control,True,False
1315,196053,Control,True,False
1316,6741529,Control,True,False
1317,9132831,Test,False,True
1318,5060221,Control,True,False
1319,2968554,Control,True,False
1320,3401354,Test,False,True
1321,3132213,Control,True,False
1322,8891903,Test,False,True
1323,8242142,Test,False,True
1324,301165,Test,False,True
1325,6078664,Test,False,True
1326,152356,Control,True,False
1327,8097000,Control,True,False
1328,242235,Test,False,True
1329,2363857,Control,True,False
1330,31502,Control,True,False
1331,6494639,Control,True,False
1332,8136342,Control,True,False
1333,3445770,Test,False,True
1334,626494,Test,False,True
1335,3874722,Control,True,False
1336,7723706,Test,False,True
1337,2936450,Test,False,True
1338,7276456,Control,True,False
1339,2563749,Control,True,False
1340,8597519,Control,True,False
1341,8870501,Test,False,True
1342,160741,Test,False,True
1343,8891137,Test,False,True
1344,8254513,Control,True,False
1345,1374352,Test,False,True
1346,775176,Control,True,False
1347,1842343,Control,True,False
1348,329631,Control,True,False
1349,4542043,Control,True,False
1350,7825280,Test,False,True
1351,6745139,Test,False,True
1352,6010099,Test,False,True
1353,3905636,Test,False,True
1354,283734,Test,False,True
1355,7957690,Control,True,False
1356,8069676,Control,True,False
1357,6396836,Test,False,True
1358,1423055,Test,False,True
1359,3135162,Test,False,True
1360,3623291,Test,False,True
1361,7344865,Control,True,False
1362,825852,Control,True,False
1363,2247954,Test,False,True
1364,2712519,Control,True,False
1365,1064476,Test,False,True
1366,5738894,Control,True,False
1367,2806504,Control,True,False
1368,282077,Control,True,False
1369,3770237,Control,True,False
1370,499699,Test,False,True
1371,6195846,Control,True,False
1372,3920526,Test,False,True
1373,1900411,Control,True,False
1374,648881,Test,False,True
1375,7937128,Test,False,True
1376,6081769,Test,False,True
1377,5662925,Control,True,False
1378,4129662,Test,False,True
1379,8705202,Control,True,False
1380,1485054,Test,False,True
1381,9171585,Test,False,True
1382,981888,Control,True,False
1383,9390879,Test,False,True
1384,7563831,Test,False,True
1385,103669,Test,False,True
1386,8902463,Control,True,False
1387,8409638,Test,False,True
1388,7583640,Control,True,False
1389,8413740,Control,True,False
1390,4145746,Test,False,True
1391,8171000,Control,True,False
1392,8586525,Test,False,True
1393,3667191,Test,False,True
1394,5112619,Control,True,False
1395,930021,Test,False,True
1396,3086953,Test,False,True
1397,5804913,Test,False,True
1398,5057948,Control,True,False
1399,6932133,Control,True,False
1400,4142763,Test,False,True
1401,2558031,Control,True,False
1402,6601606,Control,True,False
1403,9993047,Control,True,False
1404,2077336,Control,True,False
1405,7598039,Test,False,True
1406,7031386,Control,True,False
1407,254491,Control,True,False
1408,8003355,Test,False,True
1409,7923876,Control,True,False
1410,8443142,Test,False,True
1411,8253753,Test,False,True
1412,1154031,Control,True,False
1413,7202634,Test,False,True
1414,7882288,Test,False,True
1415,9263439,Test,False,True
1416,1662843,Control,True,False
1417,5790286,Control,True,False
1418,823482,Control,True,False
1419,7534562,Test,False,True
1420,8326453,Test,False,True
1421,2929334,Test,False,True
1422,9669255,Test,False,True
1423,2555657,Test,False,True
1424,5703905,Test,False,True
1425,4439304,Test,False,True
1426,3673713,Control,True,False
1427,2775504,Test,False,True
1428,770147,Control,True,False
1429,3450220,Test,False,True
1430,6396865,Control,True,False
1431,6571403,Control,True,False
1432,8014451,Control,True,False
1433,1273901,Test,False,True
1434,8807567,Test,False,True
1435,5856806,Test,False,True
1436,685442,Control,True,False
1437,3188445,Control,True,False
1438,5225442,Test,False,True
1439,2854662,Test,False,True
1440,3449302,Control,True,False
1441,8182204,Control,True,False
1442,2809254,Test,False,True
1443,2529944,Test,False,True
1444,7050904,Test,False,True
1445,8627381,Control,True,False
1446,5926577,Test,False,True
1447,8151693,Control,True,False
1448,6168374,Control,True,False
1449,881057,Test,False,True
1450,5555638,Control,True,False
1451,41516,Control,True,False
1452,5552819,Control,True,False
1453,2763758,Control,True,False
1454,9599875,Test,False,True
1455,5245124,Test,False,True
1456,4740032,Test,False,True
1457,9006692,Test,False,True
1458,4156608,Test,False,True
1459,240400,Control,True,False
1460,3236351,Test,False,True
1461,5065737,Test,False,True
1462,7143633,Control,True,False
1463,6735099,Control,True,False
1464,9404539,Control,True,False
1465,9923389,Control,True,False
1466,503051,Control,True,False
1467,1669156,Test,False,True
1468,6542682,Control,True,False
1469,86780,Test,False,True
1470,2572041,Control,True,False
1471,2736294,Test,False,True
1472,5875727,Control,True,False
1473,9465015,Test,False,True
1474,239291,Test,False,True
1475,7258079,Test,False,True
1476,4914129,Control,True,False
1477,2010851,Control,True,False
1478,6623614,Control,True,False
1479,9101443,Control,True,False
1480,6157625,Test,False,True
1481,3007171,Test,False,True
1482,353727,Control,True,False
1483,379137,Control,True,False
1484,260044,Test,False,True
1485,42725,Test,False,True
1486,2819518,Test,False,True
1487,6862532,Test,False,True
1488,6036804,Test,False,True
1489,3329380,Test,False,True
1490,2898817,Control,True,False
1491,244011,Test,False,True
1492,786681,Control,True,False
1493,941279,Control,True,False
1494,581882,Control,True,False
1495,478808,Test,False,True
1496,2937724,Control,True,False
1497,773462,Control,True,False
1498,4766855,Test,False,True
1499,7893040,Control,True,False
1500,3423690,Control,True,False
1501,2153015,Control,True,False
1502,8538953,Control,True,False
1503,6490503,Control,True,False
1504,966341,Test,False,True
1505,515712,Control,True,False
1506,2395001,Control,True,False
1507,460257,Test,False,True
1508,2237376,Test,False,True
1509,533320,Control,True,False
1510,1814949,Test,False,True
1511,118415,Control,True,False
1512,270682,Control,True,False
1513,3407926,Control,True,False
1514,3812607,Test,False,True
1515,2620242,Control,True,False
1516,9887430,Test,False,True
1517,8671775,Control,True,False
1518,938268,Test,False,True
1519,3272906,Test,False,True
1520,8486603,Control,True,False
1521,4187527,Control,True,False
1522,8150031,Test,False,True
1523,356783,Control,True,False
1524,6796179,Control,True,False
